Date,Close/Last,Volume,Open,High,Low
09/13/2019,$2.5952,7440864,$2.6429,$2.6587,$2.5675
09/12/2019,$2.627,16904336,$2.6032,$2.6587,$2.5861
09/11/2019,$2.5476,17376987,$2.5635,$2.5794,$2.5079
09/10/2019,$2.5794,8870464,$2.5397,$2.6111,$2.5238
09/09/2019,$2.5079,17671903,$2.4127,$2.5238,$2.4048
09/06/2019,$2.3889,9233149,$2.4206,$2.4444,$2.3849
09/05/2019,$2.4286,9188770,$2.4524,$2.4921,$2.4127
09/04/2019,$2.4127,11510274,$2.4206,$2.4325,$2.373
09/03/2019,$2.3571,30409949,$2.381,$2.381,$2.3214
08/30/2019,$2.4206,17519821,$2.3889,$2.4524,$2.373
08/29/2019,$2.3571,21371628,$2.2698,$2.381,$2.2619
08/28/2019,$2.254,12241806,$2.1984,$2.2619,$2.1786
08/27/2019,$2.2143,18652901,$2.2698,$2.2937,$2.1667
08/26/2019,$2.2619,13669034,$2.3095,$2.3214,$2.2302
08/23/2019,$2.3175,10646211,$2.4127,$2.4762,$2.3016
08/22/2019,$2.4127,13051357,$2.4365,$2.4444,$2.373
08/21/2019,$2.4365,15490175,$2.373,$2.4524,$2.3571
08/20/2019,$2.373,9921913,$2.3333,$2.4286,$2.3056
08/19/2019,$2.3571,7600282,$2.4841,$2.4921,$2.3175
08/16/2019,$2.4683,11146422,$2.4286,$2.4762,$2.4048
08/15/2019,$2.4206,13068480,$2.4603,$2.4603,$2.3175
08/14/2019,$2.4683,10321497,$2.5238,$2.5397,$2.4444
08/13/2019,$2.619,12517048,$2.5159,$2.6429,$2.4921
08/12/2019,$2.5238,8796734,$2.5635,$2.5635,$2.5159
08/09/2019,$2.6429,9893525,$2.6508,$2.6905,$2.6032
08/08/2019,$2.6746,18440075,$2.619,$2.6825,$2.6032
08/07/2019,$2.5635,20952086,$2.5317,$2.5635,$2.4762
08/06/2019,$2.6032,14938497,$2.6349,$2.6349,$2.5397
08/05/2019,$2.6032,13713739,$2.6349,$2.6429,$2.5714
08/02/2019,$2.7302,10375115,$2.746,$2.7619,$2.6905
08/01/2019,$2.7381,18051982,$2.8492,$2.8651,$2.7222
07/31/2019,$2.8254,19868537,$2.9365,$2.9444,$2.7937
07/30/2019,$2.9048,7790422,$2.8651,$2.9286,$2.8413
07/29/2019,$2.8889,4765635,$2.8651,$2.8929,$2.8413
07/26/2019,$2.8571,8125571,$2.8571,$2.881,$2.8175
